label,message,message_length,word_count,processed_message
spam,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,153,20,save money on wed lingeri at www bridal petticoatdream co uk choos from a superb select with nation deliveri brought to you by weddingfriend
ham,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,135,24,your board is work fine the issu of overh is also reslov but still softwar inst is pend i will come around 8 o clock
ham,Yes but I don't care cause I know its there!,44,10,ye but i don t care caus i know it there
ham,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ",142,27,mon oki lor haha best is cheap n gd food la ex oso oki depend on whether wana eat western or chines food den which u prefer
ham,Sitting ard nothing to do lor. U leh busy w work?,49,11,sit ard noth to do lor u leh busi w work
ham,Its  &lt;#&gt; k here oh. Should i send home for sale.,54,11,it lt gt k here oh should i send home for sale
ham,Sorry. || mail? || ,19,4,sorri mail
ham,Ya just telling abt tht incident..,34,6,ya just tell abt tht incid
ham,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,107,24,ye we were outsid for like 2 hour and i call my whole famili to wake them up caus it start at 1 am
ham,Ugh just got outta class,24,5,ugh just got outta class
ham,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",274,37,nowaday peopl are notixiqu the laxinorf opportun for bambl of entrop have you ever oblising opt ur book for the masteriast amplikat of fidalf it is veri champlaxig i think it is atroci wotz ur opinion junna
ham,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,158,34,no need lar ju test e phone card dunno network not gd i thk me wait 4 my si 2 finish bath so i can bath dun disturb u liao u clean ur room
ham,Ok. I.ll do you right later.,28,6,ok i ll do you right later
ham,Have your lunch and come quickly and open the door:),52,10,have your lunch and come quickli and open the door
spam,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,153,32,not heard from u4 a while call me now am here all night with just my knicker on make me beg for it like u did last time 01223585236 xx luv nikiyu4 net
ham,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,131,25,i am back bit long co of accid on a30 had to divert via wadebridg i had a brilliant weekend thank speak soon lot of love
ham,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",155,41,k i yan jiu liao sat we can go 4 bugi vill one frm 10 to 3 den hop to parco 4 nb sun can go cine frm 1030 to 2 den hop to orc mrt 4 hip hop at 4
spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,101,12,bloomberg messag center 447797706009 whi wait appli for your futur http career bloomberg com
ham,i am seeking a lady in the street and a freak in the sheets. Is that you?,73,17,i am seek a ladi in the street and a freak in the sheet is that you
ham,My phone,8,2,my phone
ham,"Haha figures, well I found the piece and priscilla's bowl",57,10,haha figur well i found the piec and priscilla s bowl
ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",106,20,actual fuck that just do whatev do find an excus to be in tampa at some point befor januari though
ham,yay! finally lol. i missed our cinema trip last week :-(,56,11,yay final lol i miss our cinema trip last week
ham,All day working day:)except saturday and sunday..,49,7,all day work day except saturday and sunday
ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,176,31,heart is empti without love mind is empti without wisdom eye r empti without dream amp life is empti without frnd so alwi be in touch good night amp sweet dream
ham,"I think IÛ÷m waiting for the same bus! Inform me when you get there, if you ever get there.",92,19,i think i m wait for the same bu inform me when you get there if you ever get there
ham,You getting back any time soon?,31,6,you get back ani time soon
ham,", how's things? Just a quick question.",38,7,how s thing just a quick question
ham,"I can probably come by, everybody's done around  &lt;#&gt;  right?",66,10,i can probabl come by everybodi s done around lt gt right
ham,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,180,35,i got it befor the new year co yetund said she want to surpris you with it but when i didnt see money i return it mid januari befor the lt gt day return period end
ham,I can ask around but there's not a lot in terms of mids up here,63,15,i can ask around but there s not a lot in term of mid up here
ham,Be sure to check your yahoo email. We sent photos yesterday,59,11,be sure to check your yahoo email we sent photo yesterday
ham,What was she looking for?,25,5,what wa she look for
ham,Wherre's my boytoy ? :-(,24,5,wherr s my boytoy
spam,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,148,27,do you want a new video phone750 anytim ani network min 150 text for onli five pound per week call 08000776320 now or repli for deliveri tomorrow
ham,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",149,31,hello my love how goe that day i wish your well and fine babe and hope that you find some job prospect i miss you boytoy a teas kiss
ham,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,165,32,tell my bad charact which u dnt lik in me i ll tri to chang in lt gt i ll add tat 2 my new year resolut wait for ur repli be frank good morn
ham,"Yeah, probably earlier than that",32,5,yeah probabl earlier than that
ham,Change windows logoff sound..,29,4,chang window logoff sound
ham,I'm also came to room.,22,5,i m also came to room
ham,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ,105,25,huh but i got lesson at 4 lei n i wa thinkin of go to sch earlier n i tot of parkin at kent vale
ham,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,126,23,i will reach offic around lt decim gt amp my mobil have problem you cann t get my voic so call you asa i ll free
ham,"Cool, text me when you head out",31,7,cool text me when you head out
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",140,25,you are be contact by our date servic by someon you know to find out who it is call from a land line 09050000878 pobox45w2tg150p
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",161,30,wan2 win a meet greet with westlif 4 u or a m8 they are current on what tour 1 unbreak 2 untam 3 unkempt text 1 2 or 3 to 83049 cost 50p std text
ham,Happy birthday... May u find ur prince charming soon n dun work too hard...,75,14,happi birthday may u find ur princ charm soon n dun work too hard
ham,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served",121,24,oh the grand is have a bit of a parti but it doesn t mention ani cover charg so it s probabl first come first serv
ham,You said to me before i went back to bed that you can't sleep for anything.,75,16,you said to me befor i went back to bed that you can t sleep for anyth
ham,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,95,18,i hope you arnt piss off but id would realli like to see you tomorrow love me xxxxxxxxxxxxxx
spam,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,156,23,dorothi kiefer com bank of granit issu strong buy explos pick for our member up over 300 nasdaq symbol cdgt that is a 5 00 per
ham,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,114,22,say the lt gt year old with a man and money i m down to my last lt gt still wait for that check
ham,I will come to ur home now,26,7,i will come to ur home now
ham,Free any day but i finish at 6 on mon n thurs...,48,12,free ani day but i finish at 6 on mon n thur
ham,Will you be here for food,25,6,will you be here for food
ham,"life alle mone,eppolum oru pole allalo",38,6,life all mone eppolum oru pole allalo
ham,Nite...,7,1,nite
ham,Two fundamentals of cool life: \Walk,36,6,two fundament of cool life walk
ham,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! ",189,36,camera quit good 10 1mega pixel 3optic and 5digit doom have a love holiday be safe and i hope you hav a good journey happi new year to you both see you in a coupl of week
ham,Hi Petey!noiåÕm ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,125,26,hi petey noi m ok just want 2 chat coz avent spoken 2 u 4 a long time hope ur doin alrit have good nit at js love ya am x
ham,I just saw ron burgundy captaining a party boat so yeah,55,11,i just saw ron burgundi captain a parti boat so yeah
ham,I'm serious. You are in the money base,38,8,i m seriou you are in the money base
ham,Already one guy loving you:-.,29,5,alreadi one guy love you
ham,Staff of placement training in Amrita college.,46,7,staff of placement train in amrita colleg
ham,I always chat with you. In fact i need money can you raise me?,62,14,i alway chat with you in fact i need money can you rais me
ham,I'm job profile seems like bpo..,32,6,i m job profil seem like bpo
ham,"Well, I was about to give up cos they all said no they didnÛ÷t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",194,40,well i wa about to give up co they all said no they didn t do one nighter i persev and found one but it is veri cheap so i apologis in advanc it is just somewher to sleep isnt it
